
                                      ARENA Simulation Results
                                      Jacob - License: STUDENT

                                  Summary for Replication 1 of 20

Project: Unnamed Project                                             Run execution date :12/10/2015
Analyst: Jacob                                                       Model revision date:12/10/2015

Replication ended at time      : 180.0 Minutes 
Base Time Units: Minutes

                                           TALLY VARIABLES

Identifier                                  Average   Half Width  Minimum    Maximum   Observations

Identifier                                  Average   Half Width  Minimum    Maximum   Final Value
___________________________________________________________________________________________________

Customer.WIP                                22.585     (Corr)     .00000     38.000     23.000    
Gold Fish.WIP                               23.467     (Insuf)    .00000     25.000     25.000    
Cook.WIP                                    .00556     (Insuf)    .00000     1.0000     .00000    
Wade.NumberBusy                             .21804     (Insuf)    .00000     1.0000     1.0000    
Wade.NumberScheduled                        1.0000     (Insuf)    1.0000     1.0000     1.0000    
Wade.Utilization                            .21804     (Insuf)    .00000     1.0000     1.0000    
Tommie.NumberBusy                           .22023     (Insuf)    .00000     1.0000     .00000    
Tommie.NumberScheduled                      1.0000     (Insuf)    1.0000     1.0000     1.0000    
Tommie.Utilization                          .22023     (Insuf)    .00000     1.0000     .00000    
Table 10.NumberBusy                         .44363     (Insuf)    .00000     1.0000     .00000    
Table 10.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 10.Utilization                        .44363     (Insuf)    .00000     1.0000     .00000    
Table 11.NumberBusy                         .42369     (Insuf)    .00000     1.0000     1.0000    
Table 11.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 11.Utilization                        .42369     (Insuf)    .00000     1.0000     1.0000    
Table 12.NumberBusy                         .48540     (Insuf)    .00000     1.0000     .00000    
Table 12.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 12.Utilization                        .48540     (Insuf)    .00000     1.0000     .00000    
Table 13.NumberBusy                         .62474     (Insuf)    .00000     1.0000     .00000    
Table 13.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 13.Utilization                        .62474     (Insuf)    .00000     1.0000     .00000    
Table 14.NumberBusy                         .50250     (Insuf)    .00000     1.0000     .00000    
Table 14.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 14.Utilization                        .50250     (Insuf)    .00000     1.0000     .00000    
Table 15.NumberBusy                         .39781     (Insuf)    .00000     1.0000     .00000    
Table 15.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 15.Utilization                        .39781     (Insuf)    .00000     1.0000     .00000    
Table 16.NumberBusy                         .30805     (Insuf)    .00000     1.0000     .00000    
Table 16.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 16.Utilization                        .30805     (Insuf)    .00000     1.0000     .00000    
Table 17.NumberBusy                         .40072     (Insuf)    .00000     1.0000     .00000    
Table 17.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 17.Utilization                        .40072     (Insuf)    .00000     1.0000     .00000    
Table 18.NumberBusy                         .14503     (Insuf)    .00000     1.0000     .00000    
Table 18.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 18.Utilization                        .14503     (Insuf)    .00000     1.0000     .00000    
Table 1.NumberBusy                          .68278     (Insuf)    .00000     1.0000     1.0000    
Table 1.NumberScheduled                     1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 1.Utilization                         .68278     (Insuf)    .00000     1.0000     1.0000    
Table 19.NumberBusy                         .19506     (Insuf)    .00000     1.0000     .00000    
Table 19.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 19.Utilization                        .19506     (Insuf)    .00000     1.0000     .00000    
Table 2.NumberBusy                          .41888     (Insuf)    .00000     1.0000     1.0000    
Table 2.NumberScheduled                     1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 2.Utilization                         .41888     (Insuf)    .00000     1.0000     1.0000    
Table 3.NumberBusy                          .24081     (Insuf)    .00000     1.0000     .00000    
Table 3.NumberScheduled                     1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 3.Utilization                         .24081     (Insuf)    .00000     1.0000     .00000    
Table 4.NumberBusy                          .23771     (Insuf)    .00000     1.0000     .00000    
Table 4.NumberScheduled                     1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 4.Utilization                         .23771     (Insuf)    .00000     1.0000     .00000    
Table 5.NumberBusy                          .40383     (Insuf)    .00000     1.0000     1.0000    
Table 5.NumberScheduled                     1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 5.Utilization                         .40383     (Insuf)    .00000     1.0000     1.0000    
Table 6.NumberBusy                          .39612     (Insuf)    .00000     1.0000     1.0000    
Table 6.NumberScheduled                     1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 6.Utilization                         .39612     (Insuf)    .00000     1.0000     1.0000    
Table 7.NumberBusy                          .17135     (Insuf)    .00000     1.0000     1.0000    
Table 7.NumberScheduled                     1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 7.Utilization                         .17135     (Insuf)    .00000     1.0000     1.0000    
Table 8.NumberBusy                          .22727     (Insuf)    .00000     1.0000     .00000    
Table 8.NumberScheduled                     1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 8.Utilization                         .22727     (Insuf)    .00000     1.0000     .00000    
Table 9.NumberBusy                          .16158     (Insuf)    .00000     1.0000     .00000    
Table 9.NumberScheduled                     1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 9.Utilization                         .16158     (Insuf)    .00000     1.0000     .00000    
Barista.NumberBusy                          .50637     (Insuf)    .00000     1.0000     .00000    
Barista.NumberScheduled                     1.0000     (Insuf)    1.0000     1.0000     1.0000    
Barista.Utilization                         .50637     (Insuf)    .00000     1.0000     .00000    
Table 20.NumberBusy                         .43133     (Insuf)    .00000     1.0000     .00000    
Table 20.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 20.Utilization                        .43133     (Insuf)    .00000     1.0000     .00000    
Table 21.NumberBusy                         .05816     (Insuf)    .00000     1.0000     1.0000    
Table 21.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 21.Utilization                        .05816     (Insuf)    .00000     1.0000     1.0000    
Table 22.NumberBusy                         .15946     (Insuf)    .00000     1.0000     .00000    
Table 22.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 22.Utilization                        .15946     (Insuf)    .00000     1.0000     .00000    
Table 23.NumberBusy                         .56848     (Insuf)    .00000     1.0000     .00000    
Table 23.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 23.Utilization                        .56848     (Insuf)    .00000     1.0000     .00000    
Table 24.NumberBusy                         .37170     (Insuf)    .00000     1.0000     .00000    
Table 24.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 24.Utilization                        .37170     (Insuf)    .00000     1.0000     .00000    
Table 25.NumberBusy                         .33602     (Insuf)    .00000     1.0000     1.0000    
Table 25.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 25.Utilization                        .33602     (Insuf)    .00000     1.0000     1.0000    
Table 26.NumberBusy                         .25605     (Insuf)    .00000     1.0000     1.0000    
Table 26.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 26.Utilization                        .25605     (Insuf)    .00000     1.0000     1.0000    
Table 27.NumberBusy                         .09206     (Insuf)    .00000     1.0000     .00000    
Table 27.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 27.Utilization                        .09206     (Insuf)    .00000     1.0000     .00000    
Table 28.NumberBusy                         .08688     (Insuf)    .00000     1.0000     1.0000    
Table 28.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 28.Utilization                        .08688     (Insuf)    .00000     1.0000     1.0000    
Table 29.NumberBusy                         .25515     (Insuf)    .00000     1.0000     .00000    
Table 29.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 29.Utilization                        .25515     (Insuf)    .00000     1.0000     .00000    
Table 30.NumberBusy                         .39761     (Insuf)    .00000     1.0000     1.0000    
Table 30.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 30.Utilization                        .39761     (Insuf)    .00000     1.0000     1.0000    
Table 31.NumberBusy                         .57875     (Insuf)    .00000     1.0000     1.0000    
Table 31.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 31.Utilization                        .57875     (Insuf)    .00000     1.0000     1.0000    
Table 32.NumberBusy                         .29663     (Insuf)    .00000     1.0000     1.0000    
Table 32.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 32.Utilization                        .29663     (Insuf)    .00000     1.0000     1.0000    
Table 33.NumberBusy                         .40964     (Insuf)    .00000     1.0000     .00000    
Table 33.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 33.Utilization                        .40964     (Insuf)    .00000     1.0000     .00000    
Table 34.NumberBusy                         .06032     (Insuf)    .00000     1.0000     .00000    
Table 34.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 34.Utilization                        .06032     (Insuf)    .00000     1.0000     .00000    
Table 35.NumberBusy                         .09054     (Insuf)    .00000     1.0000     .00000    
Table 35.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 35.Utilization                        .09054     (Insuf)    .00000     1.0000     .00000    
Table 36.NumberBusy                         .51437     (Insuf)    .00000     1.0000     .00000    
Table 36.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 36.Utilization                        .51437     (Insuf)    .00000     1.0000     .00000    
Table 37.NumberBusy                         .42761     (Insuf)    .00000     1.0000     .00000    
Table 37.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 37.Utilization                        .42761     (Insuf)    .00000     1.0000     .00000    
Table 38.NumberBusy                         .02824     (Insuf)    .00000     1.0000     .00000    
Table 38.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 38.Utilization                        .02824     (Insuf)    .00000     1.0000     .00000    
Table 39.NumberBusy                         .09353     (Insuf)    .00000     1.0000     .00000    
Table 39.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 39.Utilization                        .09353     (Insuf)    .00000     1.0000     .00000    
Table 40.NumberBusy                         .29790     (Insuf)    .00000     1.0000     .00000    
Table 40.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 40.Utilization                        .29790     (Insuf)    .00000     1.0000     .00000    
Table 41.NumberBusy                         .62442     (Insuf)    .00000     1.0000     .00000    
Table 41.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 41.Utilization                        .62442     (Insuf)    .00000     1.0000     .00000    
Table 42.NumberBusy                         .54778     (Insuf)    .00000     1.0000     .00000    
Table 42.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 42.Utilization                        .54778     (Insuf)    .00000     1.0000     .00000    
Table 43.NumberBusy                         .44535     (Insuf)    .00000     1.0000     1.0000    
Table 43.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 43.Utilization                        .44535     (Insuf)    .00000     1.0000     1.0000    
Table 44.NumberBusy                         .11616     (Insuf)    .00000     1.0000     .00000    
Table 44.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 44.Utilization                        .11616     (Insuf)    .00000     1.0000     .00000    
Table 45.NumberBusy                         .20590     (Insuf)    .00000     1.0000     .00000    
Table 45.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 45.Utilization                        .20590     (Insuf)    .00000     1.0000     .00000    
Table 46.NumberBusy                         .62085     (Insuf)    .00000     1.0000     .00000    
Table 46.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 46.Utilization                        .62085     (Insuf)    .00000     1.0000     .00000    
Table 47.NumberBusy                         .61629     (Insuf)    .00000     1.0000     1.0000    
Table 47.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 47.Utilization                        .61629     (Insuf)    .00000     1.0000     1.0000    
Table 48.NumberBusy                         .65699     (Insuf)    .00000     1.0000     1.0000    
Table 48.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 48.Utilization                        .65699     (Insuf)    .00000     1.0000     1.0000    
Table 49.NumberBusy                         .34779     (Insuf)    .00000     1.0000     1.0000    
Table 49.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 49.Utilization                        .34779     (Insuf)    .00000     1.0000     1.0000    
Table 50.NumberBusy                         .51623     (Insuf)    .00000     1.0000     1.0000    
Table 50.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 50.Utilization                        .51623     (Insuf)    .00000     1.0000     1.0000    
Jacob.NumberBusy                            .21626     (Insuf)    .00000     1.0000     .00000    
Jacob.NumberScheduled                       1.0000     (Insuf)    1.0000     1.0000     1.0000    
Jacob.Utilization                           .21626     (Insuf)    .00000     1.0000     .00000    
Bar Cash.NumberBusy                         .00000     (Insuf)    .00000     .00000     .00000    
Bar Cash.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Bar Cash.Utilization                        .00000     (Insuf)    .00000     .00000     .00000    
Mikki.NumberBusy                            .00000     (Insuf)    .00000     .00000     .00000    
Mikki.NumberScheduled                       1.0000     (Insuf)    1.0000     1.0000     1.0000    
Mikki.Utilization                           .00000     (Insuf)    .00000     .00000     .00000    
Lynice.NumberBusy                           .00000     (Insuf)    .00000     .00000     .00000    
Lynice.NumberScheduled                      1.0000     (Insuf)    1.0000     1.0000     1.0000    
Lynice.Utilization                          .00000     (Insuf)    .00000     .00000     .00000    
Cash Out.Queue.NumberInQueue                .23575     (Insuf)    .00000     3.0000     .00000    
Dining Process.Queue.NumberInQueue          .00000     (Insuf)    .00000     .00000     .00000    
Food Service Time.Queue.NumberInQueue       .02244     (Insuf)    .00000     2.0000     .00000    
Cash Register.Queue.NumberInQueue           .02392     (Insuf)    .00000     2.0000     .00000    
Special Order.Queue.NumberInQueue           .24670     (Insuf)    .00000     3.0000     .00000    

                                             OUTPUTS

Identifier                                   Value
_____________________________________________________________

Customer.NumberIn                           185.00    
Customer.NumberOut                          162.00    
Gold Fish.NumberIn                          25.000    
Gold Fish.NumberOut                         .00000    
Cook.NumberIn                               49.000    
Cook.NumberOut                              49.000    
Wade.NumberSeized                           63.000    
Wade.ScheduledUtilization                   .21804    
Tommie.NumberSeized                         91.000    
Tommie.ScheduledUtilization                 .22023    
Table 10.NumberSeized                       2.0000    
Table 10.ScheduledUtilization               .44363    
Table 11.NumberSeized                       2.0000    
Table 11.ScheduledUtilization               .42369    
Table 12.NumberSeized                       4.0000    
Table 12.ScheduledUtilization               .48540    
Table 13.NumberSeized                       2.0000    
Table 13.ScheduledUtilization               .62474    
Table 14.NumberSeized                       3.0000    
Table 14.ScheduledUtilization               .50250    
Table 15.NumberSeized                       5.0000    
Table 15.ScheduledUtilization               .39781    
Table 16.NumberSeized                       4.0000    
Table 16.ScheduledUtilization               .30805    
Table 17.NumberSeized                       3.0000    
Table 17.ScheduledUtilization               .40072    
Table 18.NumberSeized                       2.0000    
Table 18.ScheduledUtilization               .14503    
Table 1.NumberSeized                        2.0000    
Table 1.ScheduledUtilization                .68278    
Table 19.NumberSeized                       2.0000    
Table 19.ScheduledUtilization               .19506    
Table 2.NumberSeized                        4.0000    
Table 2.ScheduledUtilization                .41888    
Table 3.NumberSeized                        2.0000    
Table 3.ScheduledUtilization                .24081    
Table 4.NumberSeized                        3.0000    
Table 4.ScheduledUtilization                .23771    
Table 5.NumberSeized                        3.0000    
Table 5.ScheduledUtilization                .40383    
Table 6.NumberSeized                        3.0000    
Table 6.ScheduledUtilization                .39612    
Table 7.NumberSeized                        5.0000    
Table 7.ScheduledUtilization                .17135    
Table 8.NumberSeized                        2.0000    
Table 8.ScheduledUtilization                .22727    
Table 9.NumberSeized                        2.0000    
Table 9.ScheduledUtilization                .16158    
Barista.NumberSeized                        101.00    
Barista.ScheduledUtilization                .50637    
Table 20.NumberSeized                       2.0000    
Table 20.ScheduledUtilization               .43133    
Table 21.NumberSeized                       1.0000    
Table 21.ScheduledUtilization               .05816    
Table 22.NumberSeized                       2.0000    
Table 22.ScheduledUtilization               .15946    
Table 23.NumberSeized                       3.0000    
Table 23.ScheduledUtilization               .56848    
Table 24.NumberSeized                       3.0000    
Table 24.ScheduledUtilization               .37170    
Table 25.NumberSeized                       2.0000    
Table 25.ScheduledUtilization               .33602    
Table 26.NumberSeized                       4.0000    
Table 26.ScheduledUtilization               .25605    
Table 27.NumberSeized                       4.0000    
Table 27.ScheduledUtilization               .09206    
Table 28.NumberSeized                       1.0000    
Table 28.ScheduledUtilization               .08688    
Table 29.NumberSeized                       5.0000    
Table 29.ScheduledUtilization               .25515    
Table 30.NumberSeized                       5.0000    
Table 30.ScheduledUtilization               .39761    
Table 31.NumberSeized                       2.0000    
Table 31.ScheduledUtilization               .57875    
Table 32.NumberSeized                       5.0000    
Table 32.ScheduledUtilization               .29663    
Table 33.NumberSeized                       6.0000    
Table 33.ScheduledUtilization               .40964    
Table 34.NumberSeized                       3.0000    
Table 34.ScheduledUtilization               .06032    
Table 35.NumberSeized                       3.0000    
Table 35.ScheduledUtilization               .09054    
Table 36.NumberSeized                       1.0000    
Table 36.ScheduledUtilization               .51437    
Table 37.NumberSeized                       4.0000    
Table 37.ScheduledUtilization               .42761    
Table 38.NumberSeized                       2.0000    
Table 38.ScheduledUtilization               .02824    
Table 39.NumberSeized                       2.0000    
Table 39.ScheduledUtilization               .09353    
Table 40.NumberSeized                       3.0000    
Table 40.ScheduledUtilization               .29790    
Table 41.NumberSeized                       1.0000    
Table 41.ScheduledUtilization               .62442    
Table 42.NumberSeized                       1.0000    
Table 42.ScheduledUtilization               .54778    
Table 43.NumberSeized                       4.0000    
Table 43.ScheduledUtilization               .44535    
Table 44.NumberSeized                       1.0000    
Table 44.ScheduledUtilization               .11616    
Table 45.NumberSeized                       3.0000    
Table 45.ScheduledUtilization               .20590    
Table 46.NumberSeized                       4.0000    
Table 46.ScheduledUtilization               .62085    
Table 47.NumberSeized                       2.0000    
Table 47.ScheduledUtilization               .61629    
Table 48.NumberSeized                       2.0000    
Table 48.ScheduledUtilization               .65699    
Table 49.NumberSeized                       3.0000    
Table 49.ScheduledUtilization               .34779    
Table 50.NumberSeized                       4.0000    
Table 50.ScheduledUtilization               .51623    
Jacob.NumberSeized                          98.000    
Jacob.ScheduledUtilization                  .21626    
Bar Cash.NumberSeized                       .00000    
Bar Cash.ScheduledUtilization               .00000    
Mikki.NumberSeized                          .00000    
Mikki.ScheduledUtilization                  .00000    
Lynice.NumberSeized                         .00000    
Lynice.ScheduledUtilization                 .00000    
System.NumberOut                            211.00    

Beginning replication 20 of 20

                                      ARENA Simulation Results
                                      Jacob - License: STUDENT

                                  Summary for Replication 20 of 20

Project: Unnamed Project                                             Run execution date :12/10/2015
Analyst: Jacob                                                       Model revision date:12/10/2015

Replication ended at time      : 180.0 Minutes 
Base Time Units: Minutes

                                           TALLY VARIABLES

Identifier                                  Average   Half Width  Minimum    Maximum   Observations
___________________________________________________________________________________________________

Customer.VATime                             15.707     (Insuf)    .00000     119.42        154    
Customer.NVATime                            .00000     (Insuf)    .00000     .00000        154    
Customer.WaitTime                           .55178     (Insuf)    .00000     3.7007        154    
Customer.TranTime                           3.3318     (Insuf)    1.5000     5.5000        154    
Customer.OtherTime                          .00000     (Insuf)    .00000     .00000        154    
Customer.TotalTime                          19.591     (Insuf)    1.9547     122.92        154    
Gold Fish.VATime                                --         --         --         --          0
Gold Fish.NVATime                               --         --         --         --          0
Gold Fish.WaitTime                              --         --         --         --          0
Gold Fish.TranTime                              --         --         --         --          0
Gold Fish.OtherTime                             --         --         --         --          0
Gold Fish.TotalTime                             --         --         --         --          0
Cook.VATime                                 .01961     (Insuf)    .00000     1.0000         51    
Cook.NVATime                                .00000     (Insuf)    .00000     .00000         51    
Cook.WaitTime                               .00000     (Insuf)    .00000     .00000         51    
Cook.TranTime                               .00000     (Insuf)    .00000     .00000         51    
Cook.OtherTime                              .00000     (Insuf)    .00000     .00000         51    
Cook.TotalTime                              .01961     (Insuf)    .00000     1.0000         51    
Cash Out.Queue.WaitingTime                  .67337     (Insuf)    .00000     3.2648         44    
Dining Process.Queue.WaitingTime            .00000     (Insuf)    .00000     .00000        134    
Food Service Time.Queue.WaitingTime         .04578     (Insuf)    .00000     .64123        157    
Cash Register.Queue.WaitingTime             .12200     (Insuf)    .00000     1.4924         53    
Special Order.Queue.WaitingTime             .73274     (Insuf)    .00000     3.3440         63    

                                     DISCRETE-CHANGE VARIABLES

Identifier                                  Average   Half Width  Minimum    Maximum   Final Value
___________________________________________________________________________________________________

Customer.WIP                                20.827     (Corr)     .00000     29.000     24.000    
Gold Fish.WIP                               23.302     (Insuf)    .00000     25.000     25.000    
Cook.WIP                                    .00556     (Insuf)    .00000     1.0000     .00000    
Wade.NumberBusy                             .18723     (Insuf)    .00000     1.0000     .00000    
Wade.NumberScheduled                        1.0000     (Insuf)    1.0000     1.0000     1.0000    
Wade.Utilization                            .18723     (Insuf)    .00000     1.0000     .00000    
Tommie.NumberBusy                           .18722     (Insuf)    .00000     1.0000     .00000    
Tommie.NumberScheduled                      1.0000     (Insuf)    1.0000     1.0000     1.0000    
Tommie.Utilization                          .18722     (Insuf)    .00000     1.0000     .00000    
Table 10.NumberBusy                         .33215     (Insuf)    .00000     1.0000     1.0000    
Table 10.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 10.Utilization                        .33215     (Insuf)    .00000     1.0000     1.0000    
Table 11.NumberBusy                         .43285     (Insuf)    .00000     1.0000     1.0000    
Table 11.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 11.Utilization                        .43285     (Insuf)    .00000     1.0000     1.0000    
Table 12.NumberBusy                         .45122     (Insuf)    .00000     1.0000     1.0000    
Table 12.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 12.Utilization                        .45122     (Insuf)    .00000     1.0000     1.0000    
Table 13.NumberBusy                         .34228     (Insuf)    .00000     1.0000     1.0000    
Table 13.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 13.Utilization                        .34228     (Insuf)    .00000     1.0000     1.0000    
Table 14.NumberBusy                         .00000     (Insuf)    .00000     .00000     .00000    
Table 14.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 14.Utilization                        .00000     (Insuf)    .00000     .00000     .00000    
Table 15.NumberBusy                         .13325     (Insuf)    .00000     1.0000     .00000    
Table 15.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 15.Utilization                        .13325     (Insuf)    .00000     1.0000     .00000    
Table 16.NumberBusy                         .38207     (Insuf)    .00000     1.0000     .00000    
Table 16.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 16.Utilization                        .38207     (Insuf)    .00000     1.0000     .00000    
Table 17.NumberBusy                         .32485     (Insuf)    .00000     1.0000     .00000    
Table 17.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 17.Utilization                        .32485     (Insuf)    .00000     1.0000     .00000    
Table 18.NumberBusy                         .39768     (Insuf)    .00000     1.0000     .00000    
Table 18.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 18.Utilization                        .39768     (Insuf)    .00000     1.0000     .00000    
Table 1.NumberBusy                          .66016     (Insuf)    .00000     1.0000     .00000    
Table 1.NumberScheduled                     1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 1.Utilization                         .66016     (Insuf)    .00000     1.0000     .00000    
Table 19.NumberBusy                         .26706     (Insuf)    .00000     1.0000     .00000    
Table 19.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 19.Utilization                        .26706     (Insuf)    .00000     1.0000     .00000    
Table 2.NumberBusy                          .39974     (Insuf)    .00000     1.0000     .00000    
Table 2.NumberScheduled                     1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 2.Utilization                         .39974     (Insuf)    .00000     1.0000     .00000    
Table 3.NumberBusy                          .15158     (Insuf)    .00000     1.0000     .00000    
Table 3.NumberScheduled                     1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 3.Utilization                         .15158     (Insuf)    .00000     1.0000     .00000    
Table 4.NumberBusy                          .26931     (Insuf)    .00000     1.0000     .00000    
Table 4.NumberScheduled                     1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 4.Utilization                         .26931     (Insuf)    .00000     1.0000     .00000    
Table 5.NumberBusy                          .98260     (Insuf)    .00000     1.0000     1.0000    
Table 5.NumberScheduled                     1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 5.Utilization                         .98260     (Insuf)    .00000     1.0000     1.0000    
Table 6.NumberBusy                          .65984     (Insuf)    .00000     1.0000     .00000    
Table 6.NumberScheduled                     1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 6.Utilization                         .65984     (Insuf)    .00000     1.0000     .00000    
Table 7.NumberBusy                          .51731     (Insuf)    .00000     1.0000     .00000    
Table 7.NumberScheduled                     1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 7.Utilization                         .51731     (Insuf)    .00000     1.0000     .00000    
Table 8.NumberBusy                          .70838     (Insuf)    .00000     1.0000     1.0000    
Table 8.NumberScheduled                     1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 8.Utilization                         .70838     (Insuf)    .00000     1.0000     1.0000    
Table 9.NumberBusy                          .48308     (Insuf)    .00000     1.0000     1.0000    
Table 9.NumberScheduled                     1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 9.Utilization                         .48308     (Insuf)    .00000     1.0000     1.0000    
Barista.NumberBusy                          .54205     (Insuf)    .00000     1.0000     1.0000    
Barista.NumberScheduled                     1.0000     (Insuf)    1.0000     1.0000     1.0000    
Barista.Utilization                         .54205     (Insuf)    .00000     1.0000     1.0000    
Table 20.NumberBusy                         .62461     (Insuf)    .00000     1.0000     1.0000    
Table 20.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 20.Utilization                        .62461     (Insuf)    .00000     1.0000     1.0000    
Table 21.NumberBusy                         .53848     (Insuf)    .00000     1.0000     .00000    
Table 21.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 21.Utilization                        .53848     (Insuf)    .00000     1.0000     .00000    
Table 22.NumberBusy                         .39575     (Insuf)    .00000     1.0000     1.0000    
Table 22.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 22.Utilization                        .39575     (Insuf)    .00000     1.0000     1.0000    
Table 23.NumberBusy                         .42706     (Insuf)    .00000     1.0000     1.0000    
Table 23.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 23.Utilization                        .42706     (Insuf)    .00000     1.0000     1.0000    
Table 24.NumberBusy                         .21514     (Insuf)    .00000     1.0000     .00000    
Table 24.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 24.Utilization                        .21514     (Insuf)    .00000     1.0000     .00000    
Table 25.NumberBusy                         .36484     (Insuf)    .00000     1.0000     1.0000    
Table 25.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 25.Utilization                        .36484     (Insuf)    .00000     1.0000     1.0000    
Table 26.NumberBusy                         .32776     (Insuf)    .00000     1.0000     .00000    
