
                                      ARENA Simulation Results
                                      Jacob - License: STUDENT

                                  Summary for Replication 1 of 5

Project: Unnamed Project                                             Run execution date :12/10/2015
Analyst: Jacob                                                       Model revision date:12/10/2015

Replication ended at time      : 10800.0 Seconds 
Base Time Units: Seconds

                                           TALLY VARIABLES

Identifier                                  Average   Half Width  Minimum    Maximum   Observations
Table 10.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 10.Utilization                        .35267     (Insuf)    .00000     1.0000     .00000    
Table 11.NumberBusy                         .56407     (Insuf)    .00000     1.0000     1.0000    
Table 11.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 11.Utilization                        .56407     (Insuf)    .00000     1.0000     1.0000    
Table 12.NumberBusy                         .51206     (Insuf)    .00000     1.0000     1.0000    
Table 12.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 12.Utilization                        .51206     (Insuf)    .00000     1.0000     1.0000    
Table 13.NumberBusy                         .26245     (Insuf)    .00000     1.0000     1.0000    
Table 13.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 13.Utilization                        .26245     (Insuf)    .00000     1.0000     1.0000    
Table 14.NumberBusy                         .25780     (Insuf)    .00000     1.0000     .00000    
Table 14.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 14.Utilization                        .25780     (Insuf)    .00000     1.0000     .00000    
Table 15.NumberBusy                         .45267     (Insuf)    .00000     1.0000     1.0000    
Table 15.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 15.Utilization                        .45267     (Insuf)    .00000     1.0000     1.0000    
Table 16.NumberBusy                         .17585     (Insuf)    .00000     1.0000     .00000    
Table 16.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 16.Utilization                        .17585     (Insuf)    .00000     1.0000     .00000    
Table 17.NumberBusy                         .01594     (Insuf)    .00000     1.0000     1.0000    
Table 17.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 17.Utilization                        .01594     (Insuf)    .00000     1.0000     1.0000    
Table 18.NumberBusy                         .42785     (Insuf)    .00000     1.0000     1.0000    
Table 18.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 18.Utilization                        .42785     (Insuf)    .00000     1.0000     1.0000    
Table 1.NumberBusy                          .52126     (Insuf)    .00000     1.0000     .00000    
Table 1.NumberScheduled                     1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 1.Utilization                         .52126     (Insuf)    .00000     1.0000     .00000    
Table 19.NumberBusy                         .40339     (Insuf)    .00000     1.0000     1.0000    
Table 19.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 19.Utilization                        .40339     (Insuf)    .00000     1.0000     1.0000    
Table 2.NumberBusy                          .64424     (Insuf)    .00000     1.0000     1.0000    
Table 2.NumberScheduled                     1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 2.Utilization                         .64424     (Insuf)    .00000     1.0000     1.0000    
Table 3.NumberBusy                          .55988     (Insuf)    .00000     1.0000     .00000    
Table 3.NumberScheduled                     1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 3.Utilization                         .55988     (Insuf)    .00000     1.0000     .00000    
Table 4.NumberBusy                          .55641     (Insuf)    .00000     1.0000     .00000    
Table 4.NumberScheduled                     1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 4.Utilization                         .55641     (Insuf)    .00000     1.0000     .00000    
Table 5.NumberBusy                          .54937     (Insuf)    .00000     1.0000     .00000    
Table 5.NumberScheduled                     1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 5.Utilization                         .54937     (Insuf)    .00000     1.0000     .00000    
Table 6.NumberBusy                          .53081     (Insuf)    .00000     1.0000     .00000    
Table 6.NumberScheduled                     1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 6.Utilization                         .53081     (Insuf)    .00000     1.0000     .00000    
Table 7.NumberBusy                          .46095     (Insuf)    .00000     1.0000     .00000    
Table 7.NumberScheduled                     1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 7.Utilization                         .46095     (Insuf)    .00000     1.0000     .00000    
Table 8.NumberBusy                          .35906     (Insuf)    .00000     1.0000     1.0000    
Table 8.NumberScheduled                     1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 8.Utilization                         .35906     (Insuf)    .00000     1.0000     1.0000    
Table 9.NumberBusy                          .48478     (Insuf)    .00000     1.0000     1.0000    
Table 9.NumberScheduled                     1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 9.Utilization                         .48478     (Insuf)    .00000     1.0000     1.0000    
Barista.NumberBusy                          .42456     (Insuf)    .00000     1.0000     1.0000    
Barista.NumberScheduled                     1.0000     (Insuf)    1.0000     1.0000     1.0000    
Barista.Utilization                         .42456     (Insuf)    .00000     1.0000     1.0000    
Table 20.NumberBusy                         .57533     (Insuf)    .00000     1.0000     1.0000    
Table 20.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 20.Utilization                        .57533     (Insuf)    .00000     1.0000     1.0000    
Table 21.NumberBusy                         .66823     (Insuf)    .00000     1.0000     1.0000    
Table 21.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 21.Utilization                        .66823     (Insuf)    .00000     1.0000     1.0000    
Table 22.NumberBusy                         .36977     (Insuf)    .00000     1.0000     .00000    
Table 22.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 22.Utilization                        .36977     (Insuf)    .00000     1.0000     .00000    
Table 23.NumberBusy                         .42521     (Insuf)    .00000     1.0000     1.0000    
Table 23.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 23.Utilization                        .42521     (Insuf)    .00000     1.0000     1.0000    
Table 24.NumberBusy                         .40660     (Insuf)    .00000     1.0000     .00000    
Table 24.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 24.Utilization                        .40660     (Insuf)    .00000     1.0000     .00000    
Table 25.NumberBusy                         .27229     (Insuf)    .00000     1.0000     .00000    
Table 25.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 25.Utilization                        .27229     (Insuf)    .00000     1.0000     .00000    
Table 26.NumberBusy                         .43157     (Insuf)    .00000     1.0000     1.0000    
Table 26.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 26.Utilization                        .43157     (Insuf)    .00000     1.0000     1.0000    
Table 27.NumberBusy                         .14744     (Insuf)    .00000     1.0000     1.0000    
Table 27.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 27.Utilization                        .14744     (Insuf)    .00000     1.0000     1.0000    
Table 28.NumberBusy                         .26605     (Insuf)    .00000     1.0000     .00000    
Table 28.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 28.Utilization                        .26605     (Insuf)    .00000     1.0000     .00000    
Table 29.NumberBusy                         .33254     (Insuf)    .00000     1.0000     1.0000    
Table 29.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 29.Utilization                        .33254     (Insuf)    .00000     1.0000     1.0000    
Table 30.NumberBusy                         .10881     (Insuf)    .00000     1.0000     .00000    
Table 30.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 30.Utilization                        .10881     (Insuf)    .00000     1.0000     .00000    
Table 31.NumberBusy                         .60457     (Insuf)    .00000     1.0000     1.0000    
Table 31.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 31.Utilization                        .60457     (Insuf)    .00000     1.0000     1.0000    
Table 32.NumberBusy                         .39506     (Insuf)    .00000     1.0000     .00000    
Table 32.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 32.Utilization                        .39506     (Insuf)    .00000     1.0000     .00000    
Table 33.NumberBusy                         .18587     (Insuf)    .00000     1.0000     .00000    
Table 33.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 33.Utilization                        .18587     (Insuf)    .00000     1.0000     .00000    
Table 34.NumberBusy                         .11957     (Insuf)    .00000     1.0000     .00000    
Table 34.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 34.Utilization                        .11957     (Insuf)    .00000     1.0000     .00000    
Table 35.NumberBusy                         .57702     (Insuf)    .00000     1.0000     1.0000    
Table 35.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 35.Utilization                        .57702     (Insuf)    .00000     1.0000     1.0000    
Table 36.NumberBusy                         .56368     (Insuf)    .00000     1.0000     .00000    
Table 36.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 36.Utilization                        .56368     (Insuf)    .00000     1.0000     .00000    
Table 37.NumberBusy                         .39568     (Insuf)    .00000     1.0000     1.0000    
Table 37.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 37.Utilization                        .39568     (Insuf)    .00000     1.0000     1.0000    
Table 38.NumberBusy                         .64424     (Insuf)    .00000     1.0000     1.0000    
Table 38.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 38.Utilization                        .64424     (Insuf)    .00000     1.0000     1.0000    
Table 39.NumberBusy                         .36967     (Insuf)    .00000     1.0000     .00000    
Table 39.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 39.Utilization                        .36967     (Insuf)    .00000     1.0000     .00000    
Table 40.NumberBusy                         .74940     (Insuf)    .00000     1.0000     .00000    
Table 40.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 40.Utilization                        .74940     (Insuf)    .00000     1.0000     .00000    
Table 41.NumberBusy                         .74902     (Insuf)    .00000     1.0000     .00000    
Table 41.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 41.Utilization                        .74902     (Insuf)    .00000     1.0000     .00000    
Table 42.NumberBusy                         .47725     (Insuf)    .00000     1.0000     .00000    
Table 42.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 42.Utilization                        .47725     (Insuf)    .00000     1.0000     .00000    
Table 43.NumberBusy                         .29493     (Insuf)    .00000     1.0000     .00000    
Table 43.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 43.Utilization                        .29493     (Insuf)    .00000     1.0000     .00000    
Table 44.NumberBusy                         .42460     (Insuf)    .00000     1.0000     .00000    
Table 44.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 44.Utilization                        .42460     (Insuf)    .00000     1.0000     .00000    
Table 45.NumberBusy                         .32805     (Insuf)    .00000     1.0000     .00000    
Table 45.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 45.Utilization                        .32805     (Insuf)    .00000     1.0000     .00000    
Table 46.NumberBusy                         .36273     (Insuf)    .00000     1.0000     1.0000    
Table 46.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 46.Utilization                        .36273     (Insuf)    .00000     1.0000     1.0000    
Table 47.NumberBusy                         .32513     (Insuf)    .00000     1.0000     1.0000    
Table 47.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 47.Utilization                        .32513     (Insuf)    .00000     1.0000     1.0000    
Table 48.NumberBusy                         .41184     (Insuf)    .00000     1.0000     1.0000    
Table 48.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 48.Utilization                        .41184     (Insuf)    .00000     1.0000     1.0000    
Table 49.NumberBusy                         .56703     (Insuf)    .00000     1.0000     .00000    
Table 49.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 49.Utilization                        .56703     (Insuf)    .00000     1.0000     .00000    
Table 50.NumberBusy                         .38739     (Insuf)    .00000     1.0000     1.0000    
Table 50.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Table 50.Utilization                        .38739     (Insuf)    .00000     1.0000     1.0000    
Jacob.NumberBusy                            .09536     (Insuf)    .00000     1.0000     .00000    
Jacob.NumberScheduled                       1.0000     (Insuf)    1.0000     1.0000     1.0000    
Jacob.Utilization                           .09536     (Insuf)    .00000     1.0000     .00000    
Bar Cash.NumberBusy                         .21514     (Insuf)    .00000     1.0000     .00000    
Bar Cash.NumberScheduled                    1.0000     (Insuf)    1.0000     1.0000     1.0000    
Bar Cash.Utilization                        .21514     (Insuf)    .00000     1.0000     .00000    
Mikki.NumberBusy                            .00000     (Insuf)    .00000     .00000     .00000    
Mikki.NumberScheduled                       1.0000     (Insuf)    1.0000     1.0000     1.0000    
Mikki.Utilization                           .00000     (Insuf)    .00000     .00000     .00000    
Lynice.NumberBusy                           .00000     (Insuf)    .00000     .00000     .00000    
Lynice.NumberScheduled                      1.0000     (Insuf)    1.0000     1.0000     1.0000    
Lynice.Utilization                          .00000     (Insuf)    .00000     .00000     .00000    
Cash Out.Queue.NumberInQueue                .07308     (Insuf)    .00000     3.0000     .00000    
Dining Process.Queue.NumberInQueue          .00000     (Insuf)    .00000     .00000     .00000    
Food Service Time.Queue.NumberInQueue       .00116     (Insuf)    .00000     1.0000     .00000    
Cash Register.Queue.NumberInQueue           .04958     (Insuf)    .00000     2.0000     .00000    
Special Order.Queue.NumberInQueue           .17196     (Insuf)    .00000     3.0000     .00000    

                                             OUTPUTS

Identifier                                   Value
_____________________________________________________________

Customer.NumberIn                           201.00    
Customer.NumberOut                          166.00    
Gold Fish.NumberIn                          25.000    
Gold Fish.NumberOut                         .00000    
Wade.NumberSeized                           60.000    
Wade.ScheduledUtilization                   .22597    
Tommie.NumberSeized                         49.000    
Tommie.ScheduledUtilization                 .12646    
Table 10.NumberSeized                       4.0000    
Table 10.ScheduledUtilization               .35267    
Table 11.NumberSeized                       4.0000    
Table 11.ScheduledUtilization               .56407    
Table 12.NumberSeized                       3.0000    
Table 12.ScheduledUtilization               .51206    
Table 13.NumberSeized                       5.0000    
Table 13.ScheduledUtilization               .26245    
Table 14.NumberSeized                       3.0000    
Table 14.ScheduledUtilization               .25780    
Table 15.NumberSeized                       2.0000    
Table 15.ScheduledUtilization               .45267    
Table 16.NumberSeized                       4.0000    
Table 16.ScheduledUtilization               .17585    
Table 17.NumberSeized                       2.0000    
Table 17.ScheduledUtilization               .01594    
Table 18.NumberSeized                       2.0000    
Table 18.ScheduledUtilization               .42785    
Table 1.NumberSeized                        4.0000    
Table 1.ScheduledUtilization                .52126    
Table 19.NumberSeized                       3.0000    
Table 19.ScheduledUtilization               .40339    
Table 2.NumberSeized                        4.0000    
Table 2.ScheduledUtilization                .64424    
Table 3.NumberSeized                        5.0000    
Table 3.ScheduledUtilization                .55988    
Table 4.NumberSeized                        2.0000    
Table 4.ScheduledUtilization                .55641    
Table 5.NumberSeized                        3.0000    
Table 5.ScheduledUtilization                .54937    
Table 6.NumberSeized                        6.0000    
Table 6.ScheduledUtilization                .53081    
Table 7.NumberSeized                        4.0000    
Table 7.ScheduledUtilization                .46095    
Table 8.NumberSeized                        6.0000    
Table 8.ScheduledUtilization                .35906    
Table 9.NumberSeized                        4.0000    
Table 9.ScheduledUtilization                .48478    
Barista.NumberSeized                        73.000    
Barista.ScheduledUtilization                .42456    
Table 20.NumberSeized                       4.0000    
Table 20.ScheduledUtilization               .57533    
Table 21.NumberSeized                       6.0000    
Table 21.ScheduledUtilization               .66823    
Table 22.NumberSeized                       1.0000    
Table 22.ScheduledUtilization               .36977    
Table 23.NumberSeized                       5.0000    
Table 23.ScheduledUtilization               .42521    
Table 24.NumberSeized                       3.0000    
Table 24.ScheduledUtilization               .40660    
Table 25.NumberSeized                       3.0000    
Table 25.ScheduledUtilization               .27229    
Table 26.NumberSeized                       3.0000    
Table 26.ScheduledUtilization               .43157    
Table 27.NumberSeized                       1.0000    
Table 27.ScheduledUtilization               .14744    
Table 28.NumberSeized                       3.0000    
Table 28.ScheduledUtilization               .26605    
Table 29.NumberSeized                       1.0000    
Table 29.ScheduledUtilization               .33254    
Table 30.NumberSeized                       3.0000    
Table 30.ScheduledUtilization               .10881    
Table 31.NumberSeized                       4.0000    
Table 31.ScheduledUtilization               .60457    
Table 32.NumberSeized                       4.0000    
Table 32.ScheduledUtilization               .39506    
Table 33.NumberSeized                       4.0000    
Table 33.ScheduledUtilization               .18587    
Table 34.NumberSeized                       1.0000    
Table 34.ScheduledUtilization               .11957    
Table 35.NumberSeized                       3.0000    
Table 35.ScheduledUtilization               .57702    
Table 36.NumberSeized                       3.0000    
Table 36.ScheduledUtilization               .56368    
Table 37.NumberSeized                       2.0000    
Table 37.ScheduledUtilization               .39568    
Table 38.NumberSeized                       1.0000    
Table 38.ScheduledUtilization               .64424    
Table 39.NumberSeized                       4.0000    
Table 39.ScheduledUtilization               .36967    
Table 40.NumberSeized                       5.0000    
Table 40.ScheduledUtilization               .74940    
Table 41.NumberSeized                       6.0000    
Table 41.ScheduledUtilization               .74902    
Table 42.NumberSeized                       6.0000    
Table 42.ScheduledUtilization               .47725    
Table 43.NumberSeized                       2.0000    
Table 43.ScheduledUtilization               .29493    
Table 44.NumberSeized                       4.0000    
Table 44.ScheduledUtilization               .42460    
Table 45.NumberSeized                       3.0000    
Table 45.ScheduledUtilization               .32805    
Table 46.NumberSeized                       2.0000    
Table 46.ScheduledUtilization               .36273    
Table 47.NumberSeized                       3.0000    
Table 47.ScheduledUtilization               .32513    
Table 48.NumberSeized                       3.0000    
Table 48.ScheduledUtilization               .41184    
Table 49.NumberSeized                       5.0000    
Table 49.ScheduledUtilization               .56703    
Table 50.NumberSeized                       3.0000    
Table 50.ScheduledUtilization               .38739    
Jacob.NumberSeized                          42.000    
Jacob.ScheduledUtilization                  .09536    
Bar Cash.NumberSeized                       51.000    
Bar Cash.ScheduledUtilization               .21514    
Mikki.NumberSeized                          .00000    
Mikki.ScheduledUtilization                  .00000    
Lynice.NumberSeized                         .00000    
Lynice.ScheduledUtilization                 .00000    
System.NumberOut                            166.00    


                                      ARENA Simulation Results
                                      Jacob - License: STUDENT

                                  Output Summary for 5 Replications

Project: Unnamed Project                                             Run execution date :12/10/2015
Analyst: Jacob                                                       Model revision date:12/10/2015


                                             OUTPUTS

Identifier                                 Average    Half-width Minimum    Maximum # Replications
___________________________________________________________________________________________________

Customer.NumberIn                           190.80     22.128     163.00     208.00     5
Customer.NumberOut                          165.00     19.570     141.00     185.00     5
Gold Fish.NumberIn                          25.000     .00000     25.000     25.000     5
Gold Fish.NumberOut                         .00000     .00000     .00000     .00000     5
Wade.NumberSeized                           61.400     10.446     53.000     72.000     5
Wade.ScheduledUtilization                   .21579     .03745     .17987     .25066     5
Tommie.NumberSeized                         45.600     3.8864     41.000     49.000     5
Tommie.ScheduledUtilization                 .11051     .02189     .08667     .12646     5
Table 10.NumberSeized                       3.6000     1.8827     1.0000     5.0000     5
Table 10.ScheduledUtilization               .36707     .12403     .26151     .49517     5
Table 11.NumberSeized                       4.2000     2.2208     2.0000     7.0000     5
Table 11.ScheduledUtilization               .37414     .22009     .16795     .56407     5
Table 12.NumberSeized                       3.0000     1.9629     1.0000     5.0000     5
Table 12.ScheduledUtilization               .39334     .22898     .16685     .61362     5
Table 13.NumberSeized                       3.4000     1.8827     2.0000     5.0000     5
Table 13.ScheduledUtilization               .35438     .15212     .24551     .53514     5
Table 14.NumberSeized                       2.2000     1.6186     1.0000     4.0000     5
Table 14.ScheduledUtilization               .15998     .17342     .02042     .35238     5
Table 15.NumberSeized                       2.8000     1.0386     2.0000     4.0000     5
Table 15.ScheduledUtilization               .40461     .27198     .15274     .64793     5
Table 16.NumberSeized                       3.2000     2.2208     2.0000     6.0000     5
Table 16.ScheduledUtilization               .28001     .18188     .12474     .49811     5
Table 17.NumberSeized                       2.6000     1.1104     2.0000     4.0000     5
Table 17.ScheduledUtilization               .29048     .22173     .01594     .46779     5
Table 18.NumberSeized                       2.2000     1.3599     1.0000     4.0000     5
Table 18.ScheduledUtilization               .33752     .15734     .20327     .50842     5
Table 1.NumberSeized                        3.2000     1.0386     2.0000     4.0000     5
Table 1.ScheduledUtilization                .46952     .13893     .33612     .58560     5
Table 19.NumberSeized                       3.4000     1.8827     2.0000     6.0000     5
Table 19.ScheduledUtilization               .33100     .07114     .24901     .40339     5
Table 2.NumberSeized                        3.8000     1.3599     2.0000     5.0000     5
Table 2.ScheduledUtilization                .45492     .25966     .22574     .68108     5
Table 3.NumberSeized                        4.4000     2.4200     2.0000     7.0000     5
Table 3.ScheduledUtilization                .45029     .17981     .24747     .60253     5
Table 4.NumberSeized                        3.0000     1.2414     2.0000     4.0000     5
Table 4.ScheduledUtilization                .44009     .19519     .21750     .58639     5
Table 5.NumberSeized                        3.4000     1.4154     2.0000     5.0000     5
Table 5.ScheduledUtilization                .42666     .26356     .17354     .69142     5
Table 6.NumberSeized                        4.0000     1.5204     3.0000     6.0000     5
Table 6.ScheduledUtilization                .44137     .17868     .27717     .64050     5
Table 7.NumberSeized                        4.2000     1.0386     3.0000     5.0000     5
Table 7.ScheduledUtilization                .44617     .09320     .32391     .52859     5
Table 8.NumberSeized                        4.0000     2.9114     2.0000     7.0000     5
Table 8.ScheduledUtilization                .50752     .19639     .35255     .68996     5
Table 9.NumberSeized                        3.6000     1.4154     2.0000     5.0000     5
Table 9.ScheduledUtilization                .44551     .15879     .25717     .61236     5
Barista.NumberSeized                        54.400     14.034     43.000     73.000     5
Barista.ScheduledUtilization                .31987     .07898     .26159     .42456     5
Table 20.NumberSeized                       2.8000     1.3599     2.0000     4.0000     5
Table 20.ScheduledUtilization               .37643     .23146     .14305     .57533     5
Table 21.NumberSeized                       3.8000     1.6186     3.0000     6.0000     5
Table 21.ScheduledUtilization               .49925     .17576     .36282     .66823     5
Table 22.NumberSeized                       2.6000     1.1104     1.0000     3.0000     5
Table 22.ScheduledUtilization               .34745     .14847     .19806     .51653     5
Table 23.NumberSeized                       3.0000     1.9629     1.0000     5.0000     5
Table 23.ScheduledUtilization               .30958     .15340     .18166     .45326     5
Table 24.NumberSeized                       2.2000     1.0386     1.0000     3.0000     5
Table 24.ScheduledUtilization               .32600     .17495     .13161     .50374     5
Table 25.NumberSeized                       2.8000     2.5442     1.0000     6.0000     5
Table 25.ScheduledUtilization               .23572     .10599     .10950     .34146     5
Table 26.NumberSeized                       3.6000     1.8827     2.0000     6.0000     5
Table 26.ScheduledUtilization               .27675     .18383     .05829     .43157     5
Table 27.NumberSeized                       2.6000     2.2552     1.0000     5.0000     5
Table 27.ScheduledUtilization               .25916     .14669     .12723     .40163     5
Table 28.NumberSeized                       2.2000     1.3599     1.0000     3.0000     5
Table 28.ScheduledUtilization               .25486     .16675     .02150     .34264     5
Table 29.NumberSeized                       1.8000     1.0386     1.0000     3.0000     5
Table 29.ScheduledUtilization               .25077     .14667     .09413     .36246     5
Table 30.NumberSeized                       2.8000     1.0386     2.0000     4.0000     5
Table 30.ScheduledUtilization               .17780     .11234     .10881     .33355     5
Table 31.NumberSeized                       3.0000     2.3225     .00000     5.0000     5
Table 31.ScheduledUtilization               .39866     .33004     .00000     .67268     5
Table 32.NumberSeized                       3.8000     1.6186     2.0000     5.0000     5
Table 32.ScheduledUtilization               .39516     .16409     .26628     .60989     5
Table 33.NumberSeized                       3.0000     1.7557     1.0000     4.0000     5
Table 33.ScheduledUtilization               .16393     .08672     .05537     .23486     5
Table 34.NumberSeized                       2.4000     1.6656     1.0000     4.0000     5
Table 34.ScheduledUtilization               .23825     .24871     .04606     .45805     5
Table 35.NumberSeized                       2.6000     1.4154     1.0000     4.0000     5
Table 35.ScheduledUtilization               .36956     .27386     .02045     .57702     5
Table 36.NumberSeized                       2.8000     1.0386     2.0000     4.0000     5
Table 36.ScheduledUtilization               .31592     .19985     .18266     .56368     5
Table 37.NumberSeized                       3.6000     1.8827     2.0000     5.0000     5
Table 37.ScheduledUtilization               .39263     .30278     .08034     .74343     5
Table 38.NumberSeized                       2.6000     1.8827     1.0000     5.0000     5
Table 38.ScheduledUtilization               .44104     .24264     .19834     .64424     5
Table 39.NumberSeized                       3.2000     2.3880     1.0000     6.0000     5
Table 39.ScheduledUtilization               .33280     .24073     .08905     .60688     5
Table 40.NumberSeized                       4.2000     2.0399     2.0000     6.0000     5
Table 40.ScheduledUtilization               .36801     .31816     .10967     .74940     5
Table 41.NumberSeized                       2.4000     2.5743     1.0000     6.0000     5
Table 41.ScheduledUtilization               .37823     .36713     .01328     .74902     5
Table 42.NumberSeized                       3.6000     1.8827     2.0000     6.0000     5
Table 42.ScheduledUtilization               .37448     .20074     .10479     .51597     5
Table 43.NumberSeized                       2.8000     1.0386     2.0000     4.0000     5
Table 43.ScheduledUtilization               .52039     .21729     .29493     .71597     5
Table 44.NumberSeized                       3.6000     .67998     3.0000     4.0000     5
Table 44.ScheduledUtilization               .29320     .14839     .14706     .42460     5
Table 45.NumberSeized                       2.6000     1.4154     1.0000     4.0000     5
Table 45.ScheduledUtilization               .33206     .11247     .21287     .45693     5
Table 46.NumberSeized                       2.0000     .87785     1.0000     3.0000     5
Table 46.ScheduledUtilization               .27718     .11117     .14435     .36273     5
Table 47.NumberSeized                       2.4000     .67998     2.0000     3.0000     5
Table 47.ScheduledUtilization               .30356     .14987     .16464     .43020     5
Table 48.NumberSeized                       2.8000     .55520     2.0000     3.0000     5
Table 48.ScheduledUtilization               .28007     .22348     .03545     .46075     5
Table 49.NumberSeized                       3.2000     1.6186     2.0000     5.0000     5
Table 49.ScheduledUtilization               .31918     .21867     .15987     .56703     5
Table 50.NumberSeized                       2.6000     .67998     2.0000     3.0000     5
Table 50.ScheduledUtilization               .48018     .16971     .31386     .64434     5
Jacob.NumberSeized                          42.600     8.8484     34.000     52.000     5
Jacob.ScheduledUtilization                  .09471     .03445     .05579     .12566     5
Bar Cash.NumberSeized                       58.200     10.729     49.000     70.000     5
Bar Cash.ScheduledUtilization               .23743     .03743     .20189     .27440     5
Mikki.NumberSeized                          .00000     .00000     .00000     .00000     5
Mikki.ScheduledUtilization                  .00000     .00000     .00000     .00000     5
Lynice.NumberSeized                         .00000     .00000     .00000     .00000     5
Lynice.ScheduledUtilization                 .00000     .00000     .00000     .00000     5
System.NumberOut                            165.00     19.570     141.00     185.00     5

Simulation run time: 0.15 minutes.
Simulation run complete.
